teacher_id,experience,exp_cat,degree,salary,score,rating,retained
4397,14,Mid,BA,47000,229.5494669,Developing,1
4398,36,Career,MA,70000,194.9174322,Minimally Effective,1
4399,1,New,MA,35000,166.1199168,Minimally Effective,0
4400,13,Mid,BA,46000,276.1382304,Highly Effective,1
4401,12,Mid,MA,46000,235.1195953,Developing,1
4402,1,New,BA,34000,167.8356273,Minimally Effective,1
4403,15,Mid,BA,48000,249.697545,Developing,1
4404,17,Experienced,BA,50000,220.5778496,Developing,1
4405,17,Experienced,MA,51000,221.767415,Developing,1
4406,12,Mid,MA,46000,207.4563696,Developing,0
4407,20,Experienced,BA,53000,180.7104334,Minimally Effective,1
4408,21,Experienced,MA,55000,257.1384009,Proficient,1
4409,3,Novice,BA,36000,219.5404383,Developing,1
4410,23,Experienced,MA,57000,226.3138609,Developing,1
4411,1,New,BA,34000,179.703284,Minimally Effective,0
4412,4,Novice,MA,38000,212.464395,Developing,1
4413,3,Novice,BA,36000,300,Highly Effective,1
4414,2,New,MA,36000,252.0472867,Proficient,1
4415,8,Mid,MA,42000,212.5982197,Developing,1
4416,5,Novice,BA,38000,184.0756773,Minimally Effective,1
4417,12,Mid,BA,45000,240.0485435,Developing,1
4418,37,Career,MA,75000,225.179306,Developing,1
4419,1,New,BA,34000,169.1977312,Minimally Effective,1
4420,32,Career,MA,66000,221.409529,Developing,1
4421,15,Mid,BA,48000,213.5980708,Developing,1
4422,15,Mid,BA,48000,211.980753,Developing,1
4423,14,Mid,BA,49000,235.2687863,Developing,1
4424,16,Experienced,BA,51000,240.8363357,Developing,1
4425,3,Novice,BA,36000,240.2625376,Developing,0
4426,1,New,MA,35000,142.5504535,Ineffective,1
4427,9,Mid,BA,42000,164.77649,Minimally Effective,1
4428,22,Experienced,BA,57000,236.8455041,Developing,1
4429,27,Career,BA,60000,219.1922728,Developing,1
4430,7,Mid,BA,40000,195.4008218,Minimally Effective,0
4431,4,Novice,MA,38000,223.727909,Developing,1
4432,23,Experienced,MA,57000,191.941626,Minimally Effective,1
4433,15,Mid,MA,49000,162.3572693,Minimally Effective,1
4434,9,Mid,BA,42000,225.8390767,Developing,1
4435,1,New,MA,35000,180.7924829,Minimally Effective,1
4436,24,Experienced,BA,57000,220.5489332,Developing,1
4437,35,Career,BA,70000,270.2193471,Proficient,1
4438,1,New,MA,35000,150.0730196,Minimally Effective,0
4439,11,Mid,MA,45000,192.9567341,Minimally Effective,1
4440,11,Mid,BA,44000,212.6717931,Developing,1
4441,1,New,BA,34000,213.3690371,Developing,1
4442,26,Career,BA,59000,254.0330864,Proficient,1
4443,1,New,MA,35000,175.4809589,Minimally Effective,0
4444,11,Mid,BA,44000,195.0494933,Minimally Effective,1
4445,23,Experienced,BA,56000,236.9482796,Developing,1
4446,16,Experienced,MA,52000,230.7595373,Developing,1
4447,27,Career,BA,62000,193.3487252,Minimally Effective,1
4448,3,Novice,BA,36000,194.3666304,Minimally Effective,1
4449,26,Career,MA,60000,233.3291419,Developing,1
4450,3,Novice,BA,36000,132.9833612,Ineffective,1
4451,25,Career,BA,58000,224.8683107,Developing,0
4452,3,Novice,BA,36000,257.1637409,Proficient,1
4453,7,Mid,BA,40000,244.5805538,Developing,1
4454,23,Experienced,MA,57000,182.7791229,Minimally Effective,1
4455,22,Experienced,BA,55000,188.5604231,Minimally Effective,1
4456,2,New,BA,35000,201.7655489,Developing,1
4457,6,Novice,BA,39000,180.7091219,Minimally Effective,0
4458,2,New,BA,35000,261.5061869,Proficient,0
4459,34,Career,BA,67000,219.5677998,Developing,1
4460,39,Career,BA,74000,253.5503108,Proficient,1
4461,13,Mid,BA,46000,243.9387078,Developing,1
4462,3,Novice,BA,36000,171.8364792,Minimally Effective,1
4463,27,Career,BA,60000,228.06896,Developing,1
4464,5,Novice,MA,39000,197.4649886,Minimally Effective,1
4465,1,New,MA,35000,170.7918479,Minimally Effective,1
4466,17,Experienced,BA,50000,255.787473,Proficient,1
4467,6,Novice,MA,40000,210.7379377,Developing,1
4468,10,Mid,BA,43000,223.2188591,Developing,1
4469,20,Experienced,BA,53000,187.5288634,Minimally Effective,1
4470,24,Experienced,BA,59000,219.6215727,Developing,1
4471,31,Career,BA,64000,222.4021159,Developing,1
4472,18,Experienced,MA,56000,280.2647792,Highly Effective,1
4473,4,Novice,MA,38000,235.0744831,Developing,1
4474,12,Mid,BA,45000,226.8869407,Developing,1
4475,23,Experienced,BA,56000,258.5589378,Proficient,1
4476,4,Novice,BA,37000,217.7838693,Developing,1
4477,11,Mid,BA,44000,174.3413856,Minimally Effective,1
4478,8,Mid,BA,41000,262.8516893,Proficient,1
4479,31,Career,BA,64000,206.603071,Developing,1
4480,11,Mid,MA,45000,216.6650007,Developing,1
4481,2,New,BA,35000,188.4287599,Minimally Effective,1
4482,22,Experienced,PhD or EdD,57000,186.3164269,Minimally Effective,1
4483,12,Mid,BA,45000,179.3181946,Minimally Effective,1
4484,10,Mid,BA,43000,252.4920612,Proficient,1
4485,4,Novice,BA,37000,229.959197,Developing,1
4486,2,New,PhD or EdD,37000,213.5178374,Developing,1
4487,24,Experienced,BA,57000,270.2954125,Proficient,0
4488,2,New,BA,35000,233.5686796,Developing,1
4489,3,Novice,MA,37000,246.2273473,Developing,1
4490,7,Mid,MA,41000,176.4923636,Minimally Effective,1
4491,10,Mid,BA,43000,218.2385437,Developing,1
4492,6,Novice,MA,40000,216.0169236,Developing,1
4493,7,Mid,MA,41000,280.1626676,Highly Effective,1
4494,1,New,BA,34000,137.4590255,Ineffective,1
4495,8,Mid,BA,41000,241.4693242,Developing,1
4496,4,Novice,MA,38000,208.2550693,Developing,1
4497,1,New,MA,35000,157.2783779,Minimally Effective,1
4498,21,Experienced,MA,55000,208.1577554,Developing,1
4499,16,Experienced,MA,50000,240.1156183,Developing,1
4500,17,Experienced,BA,50000,252.0322717,Proficient,1
4501,1,New,MA,35000,263.5558446,Proficient,1
4502,9,Mid,BA,42000,154.7728543,Minimally Effective,0
4503,7,Mid,BA,40000,253.322997,Proficient,1
4504,8,Mid,BA,41000,227.4875141,Developing,1
4505,2,New,BA,35000,204.582554,Developing,1
4506,18,Experienced,BA,51000,239.7285663,Developing,1
4507,1,New,BA,34000,166.6730888,Minimally Effective,0
4508,5,Novice,BA,38000,219.5808522,Developing,0
4509,27,Career,MA,61000,229.3938254,Developing,1
4510,10,Mid,MA,44000,221.5410634,Developing,1
4511,14,Mid,BA,47000,244.0196681,Developing,1
4512,13,Mid,MA,47000,257.8075918,Proficient,0
4513,8,Mid,BA,41000,261.0076664,Proficient,1
4514,1,New,MA,35000,156.6051712,Minimally Effective,1
4515,19,Experienced,BA,52000,203.9850138,Developing,1
4516,21,Experienced,BA,54000,243.321202,Developing,1
4517,8,Mid,BA,41000,300,Highly Effective,0
4518,4,Novice,BA,37000,202.9338695,Developing,0
4519,17,Experienced,MA,51000,192.6839664,Minimally Effective,1
4520,16,Experienced,MA,50000,219.8480163,Developing,1
4521,6,Novice,MA,40000,202.2584152,Developing,1
4522,15,Mid,BA,48000,209.6260828,Developing,1
4523,27,Career,BA,60000,213.0744984,Developing,1
4524,17,Experienced,BA,50000,203.226645,Developing,0
4525,12,Mid,MA,48000,249.5062114,Developing,1
4526,2,New,MA,36000,224.2175448,Developing,1
4527,21,Experienced,BA,54000,216.159134,Developing,1
4528,12,Mid,MA,48000,232.588394,Developing,1
4529,11,Mid,BA,44000,282.9783746,Highly Effective,1
4530,1,New,MA,35000,125.8561383,Ineffective,1
4531,16,Experienced,BA,49000,252.9629955,Proficient,1
4532,13,Mid,MA,47000,217.147825,Developing,1
4533,4,Novice,BA,37000,228.5595495,Developing,1
4534,9,Mid,MA,43000,196.738219,Minimally Effective,1
4535,25,Career,MA,59000,179.4061948,Minimally Effective,1
4536,12,Mid,BA,45000,240.0156722,Developing,1
4537,13,Mid,BA,46000,226.6931105,Developing,0
4538,4,Novice,BA,37000,246.5569568,Developing,1
4539,4,Novice,BA,37000,190.3189613,Minimally Effective,1
4540,5,Novice,BA,38000,263.6922392,Proficient,1
4541,8,Mid,BA,41000,234.1992193,Developing,1
4542,6,Novice,BA,39000,172.5150081,Minimally Effective,1
4543,2,New,MA,36000,193.801012,Minimally Effective,1
4544,8,Mid,BA,41000,272.2307029,Proficient,1
4545,3,Novice,BA,36000,155.6306752,Minimally Effective,1
4546,32,Career,MA,70000,243.6380833,Developing,1
4547,7,Mid,BA,40000,261.3042302,Proficient,1
4548,6,Novice,BA,39000,225.0896824,Developing,1
4549,3,Novice,BA,36000,211.465736,Developing,1
4550,15,Mid,BA,48000,253.4510823,Proficient,1
4551,1,New,MA,35000,177.3985584,Minimally Effective,0
4552,1,New,PhD or EdD,36000,202.4321602,Developing,0
4553,10,Mid,MA,44000,260.3881504,Proficient,1
4554,17,Experienced,BA,52000,200.1858534,Developing,1
4555,18,Experienced,MA,52000,229.9641536,Developing,0
4556,3,Novice,BA,36000,179.8266227,Minimally Effective,1
4557,19,Experienced,BA,52000,249.4563717,Developing,1
4558,8,Mid,BA,41000,243.574234,Developing,1
4559,21,Experienced,MA,55000,198.477185,Minimally Effective,1
4560,1,New,BA,34000,155.1325092,Minimally Effective,1
4561,26,Career,BA,59000,236.6005174,Developing,0
4562,25,Career,BA,58000,237.0152159,Developing,0
4563,6,Novice,BA,39000,233.9552271,Developing,1
4564,19,Experienced,MA,53000,175.8176211,Minimally Effective,1
4565,38,Career,MA,74000,246.1745311,Developing,1
4566,14,Mid,MA,48000,255.3459346,Proficient,1
4567,12,Mid,MA,46000,192.2132011,Minimally Effective,1
4568,18,Experienced,BA,51000,263.9173185,Proficient,0
4569,6,Novice,MA,40000,231.827209,Developing,1
4570,9,Mid,MA,43000,213.8711974,Developing,1
4571,3,Novice,BA,36000,204.1604586,Developing,1
4572,31,Career,MA,65000,203.5493299,Developing,1
4573,1,New,MA,35000,200.5756092,Developing,0
4574,18,Experienced,MA,52000,233.4485791,Developing,1
4575,2,New,BA,35000,197.4037241,Minimally Effective,1
4576,29,Career,MA,63000,210.577276,Developing,1
4577,1,New,MA,35000,168.7627604,Minimally Effective,1
4578,4,Novice,MA,38000,215.7320163,Developing,1
4579,7,Mid,BA,40000,203.8500495,Developing,1
4580,15,Mid,BA,48000,223.1844627,Developing,1
4581,4,Novice,BA,37000,271.9976717,Proficient,1
4582,5,Novice,BA,38000,220.3094075,Developing,1
4583,16,Experienced,MA,50000,203.10745,Developing,1
4584,21,Experienced,MA,55000,219.2614607,Developing,0
4585,17,Experienced,BA,50000,242.8990476,Developing,1
4586,3,Novice,BA,36000,183.6659258,Minimally Effective,1
4587,18,Experienced,BA,53000,231.2540689,Developing,0
4588,17,Experienced,BA,50000,236.8087637,Developing,0
4589,1,New,BA,34000,166.2790069,Minimally Effective,1
4590,3,Novice,BA,36000,217.650711,Developing,1
4591,3,Novice,BA,36000,208.6849564,Developing,0
4592,13,Mid,BA,46000,193.9673074,Minimally Effective,0
4593,15,Mid,BA,48000,180.9364061,Minimally Effective,1
4594,17,Experienced,BA,52000,244.6402504,Developing,1
4595,2,New,MA,36000,180.9203735,Minimally Effective,1
4596,3,Novice,BA,36000,157.6303586,Minimally Effective,1
4597,6,Novice,BA,39000,176.8840333,Minimally Effective,1
4598,6,Novice,BA,39000,208.3817768,Developing,1
4599,16,Experienced,MA,50000,250.0420902,Proficient,1
4600,3,Novice,BA,36000,213.8910967,Developing,1
4601,10,Mid,BA,43000,268.4844866,Proficient,1
4602,29,Career,MA,63000,211.1323287,Developing,1
4603,3,Novice,MA,37000,232.2993679,Developing,1
4604,27,Career,MA,61000,203.890863,Developing,1
4605,10,Mid,BA,43000,189.603094,Minimally Effective,0
4606,3,Novice,BA,36000,176.5867906,Minimally Effective,1
4607,4,Novice,BA,37000,220.7676892,Developing,0
4608,3,Novice,MA,37000,138.6768852,Ineffective,0
4609,6,Novice,BA,39000,193.822274,Minimally Effective,1
4610,6,Novice,BA,39000,218.9432693,Developing,0
4611,21,Experienced,BA,54000,257.2321396,Proficient,1
4612,19,Experienced,MA,53000,217.5480675,Developing,1
4613,6,Novice,BA,39000,227.9153819,Developing,1
4614,1,New,BA,34000,169.5287215,Minimally Effective,1
4615,15,Mid,BA,48000,227.1714589,Developing,1
4616,10,Mid,BA,43000,239.1530004,Developing,1
4617,29,Career,BA,62000,243.8112405,Developing,1
4618,5,Novice,PhD or EdD,40000,137.4905191,Ineffective,1
4619,5,Novice,BA,38000,250.5660753,Proficient,0
4620,10,Mid,MA,44000,267.6700063,Proficient,0
4621,17,Experienced,BA,50000,254.5838021,Proficient,1
4622,11,Mid,MA,45000,226.0633267,Developing,0
4623,9,Mid,BA,42000,204.3971325,Developing,1
4624,15,Mid,MA,49000,271.4818393,Proficient,1
4625,35,Career,PhD or EdD,72000,245.2685846,Developing,1
4626,14,Mid,BA,47000,192.9197963,Minimally Effective,1
4627,1,New,BA,34000,220.6107108,Developing,0
4628,24,Experienced,BA,59000,243.0020363,Developing,1
4629,29,Career,BA,64000,184.6319282,Minimally Effective,0
4630,12,Mid,BA,45000,225.8742783,Developing,1
4631,19,Experienced,BA,52000,213.9629524,Developing,1
4632,5,Novice,BA,38000,241.7020802,Developing,0
4633,25,Career,BA,58000,213.3455287,Developing,1
4634,1,New,BA,34000,154.7415838,Minimally Effective,1
4635,2,New,BA,35000,151.9262528,Minimally Effective,1
4636,19,Experienced,MA,53000,263.7121203,Proficient,0
4637,1,New,BA,34000,199.9114531,Minimally Effective,0
4638,38,Career,BA,71000,247.5210485,Developing,1
4639,1,New,MA,35000,149.2535693,Ineffective,0
4640,2,New,MA,36000,237.2986578,Developing,1
4641,20,Experienced,BA,53000,292.3358788,Highly Effective,1
4642,21,Experienced,MA,55000,269.3508672,Proficient,1
4643,23,Experienced,MA,57000,236.2233617,Developing,1
4644,4,Novice,BA,37000,221.6802183,Developing,1
4645,25,Career,BA,58000,281.3638442,Highly Effective,1
4646,19,Experienced,BA,52000,238.237354,Developing,1
4647,3,Novice,BA,36000,186.1508539,Minimally Effective,1
4648,14,Mid,BA,47000,231.6509921,Developing,1
4649,3,Novice,MA,37000,179.833384,Minimally Effective,1
4650,29,Career,BA,62000,169.4672124,Minimally Effective,1
4651,4,Novice,BA,37000,248.1918404,Developing,1
4652,27,Career,MA,61000,210.640058,Developing,1
4653,6,Novice,BA,39000,236.1872923,Developing,1
4654,7,Mid,MA,41000,180.417079,Minimally Effective,1
4655,22,Experienced,MA,56000,242.6774624,Developing,1
4656,20,Experienced,MA,56000,248.9619524,Developing,1
4657,19,Experienced,BA,52000,270.5401136,Proficient,0
4658,31,Career,BA,64000,224.5678324,Developing,1
4659,20,Experienced,MA,54000,251.0497573,Proficient,1
4660,6,Novice,BA,39000,241.6663829,Developing,0
4661,5,Novice,BA,38000,257.2730014,Proficient,1
4662,8,Mid,BA,41000,256.1356559,Proficient,1
4663,2,New,BA,35000,238.3161284,Developing,1
4664,24,Experienced,BA,57000,157.9222134,Minimally Effective,1
4665,10,Mid,MA,44000,217.6179925,Developing,1
4666,19,Experienced,BA,52000,203.6893085,Developing,1
4667,2,New,BA,35000,158.1075653,Minimally Effective,1
4668,30,Career,BA,63000,188.8829612,Minimally Effective,1
4669,10,Mid,MA,44000,247.6728801,Developing,1
4670,16,Experienced,BA,51000,258.5119431,Proficient,0
4671,28,Career,BA,61000,240.4446008,Developing,1
4672,33,Career,BA,66000,217.5133158,Developing,1
4673,2,New,MA,36000,203.833979,Developing,0
4674,3,Novice,BA,36000,140.0298403,Ineffective,1
4675,15,Mid,BA,48000,177.9822711,Minimally Effective,0
4676,9,Mid,MA,43000,222.4758188,Developing,1
4677,13,Mid,BA,46000,239.0769602,Developing,1
4678,23,Experienced,BA,56000,289.3517564,Highly Effective,0
4679,25,Career,BA,58000,269.1825338,Proficient,1
4680,1,New,BA,34000,188.0369374,Minimally Effective,1
4681,10,Mid,BA,43000,240.6274747,Developing,1
4682,9,Mid,BA,42000,213.8633716,Developing,1
4683,35,Career,BA,68000,212.6523987,Developing,1
4684,5,Novice,MA,39000,236.0764294,Developing,1
4685,16,Experienced,BA,49000,224.0581018,Developing,1
4686,3,Novice,BA,36000,205.142044,Developing,1
4687,4,Novice,BA,37000,199.9034832,Minimally Effective,0
4688,2,New,MA,36000,224.8565759,Developing,1
4689,9,Mid,BA,42000,209.5335348,Developing,1
4690,1,New,BA,34000,193.5609159,Minimally Effective,1
4691,4,Novice,BA,37000,192.9221773,Minimally Effective,1
4692,4,Novice,MA,38000,176.6420579,Minimally Effective,1
4693,9,Mid,MA,43000,213.9856667,Developing,1
4694,9,Mid,BA,42000,192.2748856,Minimally Effective,1
4695,6,Novice,MA,40000,220.6361402,Developing,1
4696,7,Mid,BA,40000,249.5105624,Developing,1
4697,18,Experienced,MA,52000,201.5909896,Developing,0
4698,23,Experienced,MA,57000,215.5026439,Developing,1
4699,1,New,BA,34000,234.9240577,Developing,0
4700,14,Mid,BA,49000,239.1090349,Developing,1
4701,17,Experienced,PhD or EdD,52000,242.0985915,Developing,1
4702,10,Mid,BA,43000,233.8529922,Developing,0
4703,6,Novice,MA,40000,226.3864395,Developing,1
4704,17,Experienced,PhD or EdD,54000,243.2686429,Developing,1
4705,23,Experienced,MA,57000,248.467497,Developing,1
4706,18,Experienced,BA,51000,227.0749978,Developing,1
4707,14,Mid,BA,47000,244.3243569,Developing,1
4708,13,Mid,MA,47000,197.0826585,Minimally Effective,1
4709,7,Mid,BA,40000,219.9008519,Developing,0
4710,2,New,BA,35000,175.4987234,Minimally Effective,1
4711,1,New,BA,34000,208.7439549,Developing,0
4712,9,Mid,BA,42000,260.1056285,Proficient,1
4713,4,Novice,MA,38000,228.2978482,Developing,0
4714,9,Mid,BA,42000,205.5636762,Developing,0
4715,35,Career,BA,68000,264.5751902,Proficient,1
4716,31,Career,BA,64000,200.1053516,Developing,1
4717,4,Novice,PhD or EdD,39000,224.7777058,Developing,0
4718,8,Mid,MA,42000,184.7704546,Minimally Effective,1
4719,32,Career,BA,65000,206.6872636,Developing,1
4720,16,Experienced,MA,50000,194.5114899,Minimally Effective,1
4721,16,Experienced,MA,52000,207.075299,Developing,0
4722,3,Novice,BA,36000,210.0334106,Developing,1
4723,1,New,BA,34000,166.3971654,Minimally Effective,0
4724,9,Mid,PhD or EdD,44000,243.8511731,Developing,0
4725,3,Novice,MA,37000,224.2225732,Developing,1
4726,1,New,MA,35000,189.6645161,Minimally Effective,0
4727,24,Experienced,MA,58000,215.2949497,Developing,1
4728,21,Experienced,BA,54000,230.6820092,Developing,1
4729,22,Experienced,MA,56000,242.2231064,Developing,0
4730,20,Experienced,BA,55000,207.0978577,Developing,1
4731,30,Career,BA,63000,218.4945044,Developing,1
4732,13,Mid,MA,47000,240.214054,Developing,0
4733,9,Mid,MA,43000,204.4264575,Developing,1
4734,5,Novice,MA,39000,186.3030145,Minimally Effective,1
4735,18,Experienced,MA,52000,240.4443952,Developing,1
4736,8,Mid,MA,42000,245.6433648,Developing,1
4737,22,Experienced,BA,55000,225.4525737,Developing,1
4738,26,Career,BA,61000,211.3785057,Developing,1
4739,5,Novice,BA,38000,196.6762591,Minimally Effective,1
4740,8,Mid,BA,41000,167.0865272,Minimally Effective,1
4741,22,Experienced,BA,55000,252.4411128,Proficient,1
4742,6,Novice,PhD or EdD,41000,223.814967,Developing,0
4743,16,Experienced,BA,51000,229.1847829,Developing,1
4744,11,Mid,MA,45000,271.6911193,Proficient,1
4745,5,Novice,BA,38000,192.7049639,Minimally Effective,1
4746,31,Career,BA,64000,265.5478159,Proficient,1
4747,5,Novice,BA,38000,199.7257617,Minimally Effective,1
4748,33,Career,BA,66000,188.6982062,Minimally Effective,1
4749,21,Experienced,BA,54000,216.4479279,Developing,1
4750,12,Mid,BA,45000,253.8536896,Proficient,1
4751,17,Experienced,MA,51000,201.2635171,Developing,1
4752,31,Career,BA,64000,233.5425253,Developing,1
4753,1,New,MA,35000,183.0681899,Minimally Effective,0
4754,16,Experienced,MA,50000,227.5864517,Developing,1
4755,4,Novice,BA,37000,218.3231246,Developing,1
4756,3,Novice,BA,36000,123.2993036,Ineffective,1
4757,11,Mid,MA,45000,220.3660296,Developing,1
4758,4,Novice,MA,38000,200.2515537,Developing,1
4759,5,Novice,BA,38000,204.3183711,Developing,1
4760,3,Novice,BA,36000,196.4701467,Minimally Effective,1
4761,9,Mid,MA,43000,236.6520735,Developing,1
4762,15,Mid,BA,48000,196.4361101,Minimally Effective,1
4763,40,Career,BA,73000,183.1623099,Minimally Effective,1
4764,19,Experienced,BA,52000,197.5836666,Minimally Effective,1
4765,26,Career,MA,62000,229.8491965,Developing,1
4766,34,Career,MA,68000,257.8632483,Proficient,0
4767,4,Novice,MA,38000,190.143124,Minimally Effective,1
