Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
172,3/16/2017 18:12,3/16/2017 18:26,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489702323_58cb0db3abbe06.86838679,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,24.189.118.102,-73.91079712,40.61000061,United States,Brooklyn,NY,11234,2023,Cohort 28,,51332,K562,,,,,,,6,7,,,,,,,Self-contained,,,,Special Education,2/28/2017,Effective,Developing+,Developing+,"Materials were prepared and distributed before students entered the class. Ms. Semple began the lesson by making a connection to previous instruction. Next, relevant terminology was discussed. Followed by an invitation for students to explore the text and consider information that is essential to understanding the Learning Objective.  This was a standards-based lesson:  RL.6.1: Cite textual evidence to support analysis of  what the text says explicitly as well as inferences drawn from the  text.  RL.6.2: Determine a theme or central idea of a text and how it is conveyed through particular details; provide a  summary of the text distinct from personal opinions or judgments",Effective,Effective,Effective,"Before beginning instruction, the class engaged in an activity referred to as Highs and Lows. All students and the teacher shared experiences that occurred during the Midwinter break. Although Ms. Semple listened to the low experiences, she focused on creating a positive start of the day and told the students how much she had missed them. All voices were equally important.   While students were exploring referenced pages of the text, Queens of the Board, Ms. Semple asked, ""What is a strategy?"" They were also directed to locate the word stamina within the text. The teacher monitored student engagement and when necessary, positive reinforcement was used to refocus the students.",Effective,Effective,Developing+,"Ms. Semple was prepared with several questions, which she extracted from her Lesson Plan. These questions caused students to think, ask questions, and comment about responses offered by the teacher and their peers. Noted are some of the questions and content for discussion: ""Why make inferences about the book? What might happen in the book? What is a strategy? What does that tell us? What do we think about that?"" Students also offered their opinions, followed by evidence from the text about one of the Essential Questions: What are the stigmas associated with women and playing the game of chess? The teacher invited students to share, if they had not voluntarily participated. The teacher included assessment questions throughout her instructions. However examination of the Exit Ticket revealed only one-half of the students correctly responded. Additionally, one of the Learning Objectives was omitted during instruction, which may have supported students in their understanding. Since this can be a pitfall in execution, I suggested to have the LOs visible.",Developing+,"In reflecting on her practice, Ms Semple shared her surprise of the assessment outcome. She stated, ""I didn't explain as best as I could have."" We discussed some adjustments that may be allowed in the delivery of her instruction.",Average,
173,3/16/2017 19:06,3/16/2017 19:18,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489705602_58cb1a82edfde0.94318143,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.14.110.55,-73.81909943,40.67490005,United States,South Ozone Park,NY,11420,2032,Cohort 27,50278,,k485,,,,,,,,,,,,11,,CTT/ICT,,,,,Special Education,3/7/2017,Effective+,Effective+,Effective+,Well organized - varietyof strategies,Effective+,Effective+,Effective+,Routines are in place.,Highly Effective,Highly Effective,Effective+,Ongoing assesment during lesson  used for future planning,Effective+,Aware of the high quality of the lesson,Top 10%,
175,3/16/2017 19:33,3/16/2017 19:38,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489707222_58cb20d6549641.83121460,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,67.250.45.12,-73.98609924,40.71680069,United States,New York,NY,10002,1760,Cohort 27,50656,,M316,,,,,,,,,,,,,12,CTT/ICT,,,,,English,3/7/2017,Effective+,Effective+,Highly Effective,,Effective+,Effective+,Effective+,,Effective+,Effective+,Effective,,Effective+,,Above Average,
176,3/16/2017 20:15,3/16/2017 20:31,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489709721_58cb2a9924a0b2.78957620,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,50658,,K564,,,,,,,,,,,,11,,,,,,N/A,English,2/7/2017,Developing+,Developing+,Developing+,Mr. Lee has demonstrated basic content knowledge and of his students. He has to develop differentiation skill.,Developing+,Developing+,Developing,"Mr. Lee has established some standards of conduct but fails to implement them consistently. As a result, some instruction is lost to refocusing the class.",Developing+,Developing+,Developing,Mr. Lee was provided with literature to help him formulate challenging questions .,Developing+,Mr. Lee is receptive and understands the need to challenge his students.,Average,
177,3/16/2017 20:38,3/16/2017 23:09,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489711123_58cb301308fed6.52706775,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,51073,,K377,,,,,,,6,,,,,,,CTT/ICT,,,,,English,2/28/2017,Effective,Effective,Effective,Ms. Weinstein and her co-teacher plan together so that each lesson is differentiated for those students who require modifications.,Effective,Effective,Effective,Ms. W. has established rules and procedures that students are aware of and that are implemented consistently.,Effective,Effective,Developing+,Assessments are embedded into the lesson. Both teachers seat with groups of students to monitor their responses.,Effective,Ms. W. is conscientious,Above Average,
178,3/16/2017 20:40,3/16/2017 20:48,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489711242_58cb308a3ef5b9.13023801,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.14.110.55,-73.81909943,40.67490005,United States,South Ozone Park,NY,11420,2032,Cohort 27,51055,,k525,,,,,,,,,,9,,,,CTT/ICT,,,,,Special Education,3/10/2017,Effective+,Effective,Effective+,Plans show strong knowledge of content. Differentiation is obvious.Support is available as needed.,Effective+,Effective+,Effective+,Behavior is not an issue of concern. Time is not lost. Students ask for and accept support form either teacher,Developing+,Effective+,Effective+,Assessment is ongoing. Data review is used when planning future lessons.,Effective+,Teache ris aware of theneeds for students to work independently. He can discuss which studnets need support with specific parts of problems.,Above Average,
179,3/16/2017 20:49,3/16/2017 21:03,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489711735_58cb32776e8499.74293186,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,98.14.110.55,-73.81909943,40.67490005,United States,South Ozone Park,NY,11420,2032,Cohort 28,,51297,k654,,,,,,,6,,,,,,,,,SETTS,,,Special Education,3/8/2017,Effective+,Effective,Effective+,Well planned lesson making use of student IEP information,Effective+,Effective+,Highly Effective,Students are eager to work with the teacher in the SETSS setting. There is little need for refocusing to work tasks.,Effective+,Effective+,Effective,Assessment is ongoing. Data is used to plan for the next lesson.,Effective,The teacher can discuss student success as they work. She wants them to carry their small group work to the classroom.,Above Average,
180,3/16/2017 21:46,3/16/2017 22:01,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489715139_58cb3fc3255271.08722783,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,,100.2.219.170,-73.77249908,40.76369858,United States,Bayside,NY,11361,219,Cohort 28,,51325,X390,,,,,,,,7,,,,,,,,,,N/A,Special Education,3/2/2017,Effective,Effective,Developing,* The learning objective was measurable. * The lesson was keyed to the standards. * There was no differentiation for different groups of students. * The lesson was teacher dominated.,Developing+,Developing+,Developing+,"* Procedures should be established, taught and reinforced, as necessary.",Developing+,Developing+,Developing+,"* Students should be encouraged to respond to eachother by asking, 'who agrees, who disagrees and who would like to add on'?  *The tasks were partially aligned with the learning objectives. * Students were directed to complete an Exit Ticket. In addition to an exit ticket, the teacher should pose a question to the class, allowing them to discuss their responses in table groups, followed by a share.",Developing+,,Average,
181,3/16/2017 22:55,3/16/2017 23:04,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489719350_58cb503658c7d3.51990796,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,108.176.152.169,-73.76370239,40.60240173,United States,Far Rockaway,NY,11691,1956,Cohort 27,50161,,m495,,,,,,,,,,9,,,,CTT/ICT,,,,,Science,3/16/2017,Effective,Effective,Highly Effective,Mr. Brown did have a lesson plan and objectives for IEP students in this class.  did not present a lesson plan for this class.  During the debrief  we discussed that the lesson plan did take into account the mandates of the Regents lab requirements.,Effective+,Developing+,Effective+,We discussed how safety issues with some of the lab equipment must be addressed by having a material sign out/sign return log especially for the shark objects that were used during this lab experiment.  Mr. Brown helped make sure that the student behavior was generally appropriate by scaffolding and circulating to all groups as the ICT teacher led the lab experiment.,Effective,Effective+,Effective,Mr. Brown  and his co-teacher used the mandated lab booklet and ongoing assessment during the lesson.  It was suggested that he utilize specific feedback techniques so that that learning could be advanced and proceed to cognitive connections between the lab work and the course concepts,Effective,Mr. Brown was able to discuss the glows and grows of the lesson in an effective manner by discussing the proper manner of scaffolding the general education lab project to his IEP students,Average,
182,3/16/2017 23:09,3/16/2017 23:09,Partial,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489720163_58cb5363d94c28.64858493,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,50173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,3/16/2017 23:10,3/16/2017 23:25,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489720216_58cb53988263c3.82076551,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,51195,,K126,,,,,,,,7,,,,,,,,,,,English,2/8/2017,Developing+,Developing,Developing,Mr. Zaccheo demonstrated basic subject knowledge but fails to differentiate for those students who function at very high or low levels.,Developing,Developing,Developing,Mr. Zaccheo has created and posted rules and procedures but fails to implement them.,Developing+,Developing,Developing,Mr. Zaccheo creates interesting and engaging lessons. He is unable to complete them due to misbehaving students.,Developing+,,Average,
184,3/16/2017 23:25,3/16/2017 23:41,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489721144_58cb573897efe9.61604530,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,50517,,K614,,,,,,,,,,,10,,,,,,,N/A,English,3/27/2017,Developing+,Developing+,Developing,Ms. Sawdy is knowledgeable about her subject area but needs to differentiate instruction in order to accommodate the bi-lingual students she teaches as well as those who function at different levels.,Developing+,Developing+,Developing+,Ms. Sawdy has to be consistent with applying the rules and procedures she has established.,Developing,Developing+,Developing,,Developing+,Ms. Sawdy is responsive to constructive criticism and is eager to improve her craft.,Average,
185,3/16/2017 23:31,3/16/2017 23:37,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489721479_58cb5887838da2.17678121,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,108.176.152.169,-73.76370239,40.60240173,United States,Far Rockaway,NY,11691,1956,Cohort 27,50092,,m374,,,,,,,,,,,10,,,,,,,,Science,2/8/2017,Effective,Developing+,Developing+,As we discussed her individual outcomes for IEP students have improved as she matched these outcomes to IEP needs and supports,Effective+,Effective,Effective+,Ms. Givens was able to use a proactive approach to monitor student behavior.  She is respectful to the students yet is able to keep them on task as she carefully monitored the students.  As we discussed she will use more efficient classroom routines and reinforce these routines by having the students help in creating the charts that show classroom rules and handling of supplies so that the students have ownership in the class routines.,Effective+,Effective+,Developing+,As we discussed Ms. Givens does an admirable job of providing engagement and support with all student groups as she circulates and scaffolds.  She provides individual perspectives so that all students can be maximally engaged.  She will try to have students initiate topics during discussions.As we discussed Ms. Givens will use assessments to chart baseline and improvements in student habits that will drive instruction forward,Effective,Ms. Givens provided was able to discuss the glows and grows of this lesson.  It was suggested that she keep a daily journal to focus on some issues that will improve instruction.,Average,
186,3/17/2017 13:10,3/17/2017 13:16,Complete,,,,English,https://mercury.brooklyn.cuny.edu/owa/redir.aspx?SURL=3bCZeWsWa3jOS2m80URNm288OuXirSw65OeBNZbL96p2GQ,https://mercury.brooklyn.cuny.edu/owa/redir.aspx?SURL=3bCZeWsWa3jOS2m80URNm288OuXirSw65OeBNZbL96p2GQFvWG3UCGgAdAB0AHAAcwA6AC8ALwB3AHcAdwAuAHMAdQByAHYAZQB5AGcAaQB6AG0AbwAuAGMAbwBtAC8AcwAzAC8AMwAzADMANQAyADcAOQAvAEYARABJAC0AMgAwADEANgAtADEANwAtAEIAQwAtAFIAMwA.&URL=https%3a%2f%2fwww.surveygizmo.com%2fs3%2f3335279%2fFDI-2016-17-BC-R3,1489770601_58cc186901e7e6.22885282,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safa","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,68.194.35.251,-73.95829773,40.64490128,United States,Brooklyn,NY,11226,2030,Cohort 27,50341,,308K,,,,,,,,7,,,,,,,,,,N/A,English,03/13/0017,Developing+,Developing,Effective,,Effective,Effective,Effective,,Developing+,Effective,Effective,,Effective+,,Above Average,
187,3/17/2017 13:15,3/17/2017 13:20,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489770931_58cc19b31f7169.82235475,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,24.193.202.156,-74.15249634,40.59579849,United States,Staten Island,NY,10314,2025,Cohort 27,50073,,31K340,,,,,,,,7,,,,,,CTT/ICT,,,,,Special Education,3/17/2017,Effective,Effective,Effective,students were clear about the expectations for the lesson,Developing+,Developing+,Developing+,Students were unfocused and were unable to work independently,Effective,Effective,Developing+,Students were not assessed during or after the lesson,Effective,Ms. Lee understands the challenges of this group of students and has tried to adapt her lessons for better outcomes,Average,
188,3/17/2017 13:17,3/17/2017 13:25,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489771027_58cc1a13401f11.73457712,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safa","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,68.194.35.251,-73.95829773,40.64490128,United States,Brooklyn,NY,11226,2030,Cohort 28,,51333,54K,,,,,,5,,,,,,,,,,,,N/A,Special Education,03/01/0017,Developing,Developing,Effective,,Effective,Developing+,Developing+,,Developing+,Effective,Effective,,Effective+,,Above Average,
189,3/17/2017 13:22,3/17/2017 13:32,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489771030_58cc1a16eca259.30698038,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,98.14.110.55,-73.81909943,40.67490005,United States,South Ozone Park,NY,11420,2032,Cohort 28,,51305,q132,,,2,,,,,,,,,,,CTT/ICT,,,,,Special Education,3/17/2017,Effective,Effective,Effective+,Lesson follows curriculum and includes differentiaiton related to ongoing data collection,Developing+,Effective,Effective+,Systems are in place to address specific needs. Class systems are in effective for all students.,Effective,Effective,Effective+,Basic concepts need tobe reinforced throughout the lesson. Goals and desired outcomes are clear to all students. Prompts are offered as needed.,Effective,Theteacher was able to discuss student oucomes. He will reinforce baisc parts of the lesson during the next lesson.,Above Average,
190,3/17/2017 13:26,3/17/2017 13:32,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489771563_58cc1c2b7c1263.06784355,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safa","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,68.194.35.251,-73.95829773,40.64490128,United States,Brooklyn,NY,11226,2030,Cohort 28,,51307,270K,,,2,3,,,,,,,,,,,,,,N/A,Special Education,03/01/0017,Developing,Developing,Developing+,,Effective,Developing,Developing+,,Developing+,Effective,Effective,,Effective+,,Average,
