Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
88,3/9/2017 10:00,3/9/2017 10:14,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489071634_58c16e127382e5.89180402,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",,74.64.97.5,-73.97750092,40.79579926,United States,New York,NY,10024,1841,Cohort 27,51120,,M403,,,,,,,,,,9,,,,CTT/ICT,,,,,ESL,2/15/2017,Developing,Ineffective,Developing,The progression of activities was uneven with no variety or differentiation occurring.  The series of learning experiences were poorly aligned with the instructional outcomes and did not represent a coherent structure.,Developing,Developing,Developing,"Standards of conduct appeared to have been established, and student behavior was monitored with uneven results.Few students were engaged in the lesson.",Ineffective,Ineffective,Ineffective,There was little or no assessment or monitoring of student learning;  Students did not seem to be aware of the assessment criteria and did not engage in self-assessment.,Ineffective,"Teacher did not know wheterh the lesson was effective or achieved its instructional outcomes.  Teacher had no suggestions for how the lesson could be improved and although ""listened"" politely to the Field Consultant, probably will not implement suggestions.",Below Average,
89,3/9/2017 12:47,3/9/2017 12:52,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489081617_58c1951106a487.25468733,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,70.214.78.175,-73.94689941,40.71110153,United States,Brooklyn,NY,11211,1782,Cohort 28,,51231,K382,,,,,,,,,,9,,,,,,,,N/A,ESL,3/9/2017,Developing+,Developing+,Developing+,Natalia makes the content community relevant but will develop ways to scaffold foundational questions up to main objective.,Developing,Developing,Developing+,Natalia will use engagement strategies to support behavioral management.,Developing+,Developing+,Developing+,Natalia will support student engagement through structured opportunities to discuss class content and increase relevancy of learning to age group.,Highly Effective,Natalia seeks feedback and reflection.,Average,
90,3/10/2017 8:58,3/10/2017 10:13,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489154017_58c2afe1de0f02.06404577,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,68.132.202.183,-73.78179932,40.9151001,United States,New Rochelle,NY,10801,1835,Cohort 28,,51234,X132,,,,,4,,,,,,,,,,,,,,ESL,3/9/2017,Developing+,Developing+,Developing+,"We discussed differentiation strategies for vocabulary learning, and reading and writing modalities.",Developing+,Developing+,Effective,,Developing,Developing,Developing,,Developing,,Average,
91,3/10/2017 10:20,3/10/2017 10:31,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489159253_58c2c455bc0082.43830783,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,68.132.202.183,-73.78179932,40.9151001,United States,New Rochelle,NY,10801,1835,Cohort 28,,51288,X323,,,,,,,,7,,,,,,CTT/ICT,,,,,Special Education,3/9/2017,Effective,Developing+,Developing+,We discussed additional scaffolds for the writing lesson.,Developing+,Developing,Developing+,,Developing,Developing+,Developing+,Teacher is to improve lesson time-management.,Developing+,Teacher talked about his teacher identity and position in the ICT classroom.,Above Average,
92,3/10/2017 16:13,3/10/2017 16:32,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489180408_58c316f8832702.57134659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,74.73.135.225,-73.96089935,40.76940155,United States,New York,NY,10021,1825,Cohort 27,50421,,M096,,,,3,,,,,,,,,,,,,,,Bilingual,3/10/2017,Effective,Effective,Effective,"When formulating objectives, identify all key concepts/skills students will require to successfully engage in the lesson.",Effective,Effective,Developing+,Monitor all students continually throughout instruction and address off task behavior immediately using pre-determined methods.,Developing+,Effective,Effective,Script questions in advance of instruction to ensure varied questioning and to guide and direct students' thinking toward lesson concepts.,Developing+,Zhanna made an accurate assessment of the effectiveness of this lesson and provided relevant methods for improvement. Becoming more pro-active with colleagues in the areas of curriculum scope and sequences and ELL students' needs is recommended.,Average,
96,3/11/2017 15:44,3/11/2017 15:54,Complete,,,,English,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,1489265062_58c461a6a4a8a5.69042741,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,96.232.248.33,-73.74810028,40.73070145,United States,Queens Village,NY,11427,1824,Cohort 27,51026,,X342,,,,,,,,,,,,,12,CTT/ICT,,,,,Bilingual,03/03/0017,Highly Effective,Highly Effective,Highly Effective,,Highly Effective,Highly Effective,Highly Effective,,Highly Effective,Highly Effective,Effective+,,Highly Effective,,Top 10%,
97,3/11/2017 15:55,3/11/2017 16:08,Complete,,,,English,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,1489265736_58c464481cf401.35730396,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,96.232.248.33,-73.74810028,40.73070145,United States,Queens Village,NY,11427,1824,Cohort 27,50363,,X549,,,,,,,,,,,,11,,CTT/ICT,,,,,ESL,03/03/0017,Highly Effective,Effective+,Effective+,,Effective+,Effective+,Effective,,Effective,Effective+,Effective,,Effective+,,Average,
98,3/11/2017 16:08,3/11/2017 16:14,Complete,,,,English,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,1489266532_58c467642d6788.97560575,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,96.232.248.33,-73.74810028,40.73070145,United States,Queens Village,NY,11427,1824,Cohort 27,51191,,X342,,,,,,,6,,,,,,,,Self-contained,,,,Bilingual,03/07/0017,Highly Effective,Highly Effective,Highly Effective,,Highly Effective,Highly Effective,Highly Effective,,Highly Effective,Effective+,Effective+,,Highly Effective,,Above Average,
99,3/11/2017 16:16,3/11/2017 16:23,Complete,,,,English,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,https://mail.verizon.com/webmail/driver?nimlet=showmessages&view=emails,1489266960_58c46910506e02.45325532,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,96.232.248.33,-73.74810028,40.73070145,United States,Queens Village,NY,11427,1824,Cohort 27,50089,,X549,,,,,,,,,,,,11,,,,,,,ESL,03/07/0017,Highly Effective,Highly Effective,Effective+,,Effective,Effective+,Highly Effective,,Effective,Effective+,Effective+,,Effective+,,Average,
100,3/11/2017 20:46,3/11/2017 21:07,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489283185_58c4a871036b94.97480969,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.76 Safari/537.36",,74.64.97.5,-73.97750092,40.79579926,United States,New York,NY,10024,2065,Cohort 28,,51285,M245,,,,,,,,7,8,,,,,,,SETTS,,,Special Education,3/9/2017,Developing,Ineffective,Ineffective,Lack of a plan caused limited instruction or learning,Developing,Developing+,Effective,Student behavior is appropriate and teacher monitors each student throughout the lesson,Ineffective,Ineffective,Developing,Assessment of each student's work is ongoing. There was no exit summation or activity.,Ineffective,Without a prepared plan the teachers cannot define goals or expectations. The teacher is unaware of the lesson's success.,Below Average,
101,3/12/2017 16:37,3/12/2017 17:49,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489350999_58c5b157c8a5e2.93884175,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",,74.73.173.121,-73.88800049,40.69829941,United States,Ridgewood,NY,11385,1929,Cohort 27,50667,,6M366,,,,,,,,,,,,11,,,,,,,ESL,02/03/0017,Effective,Effective,Effective+,Teacher displays solid knowledge of the important concepts in the discipline and how these relate to one another. Most outcomes represent rigorous and important learning in the discipline. The lesson or unit has a clear structure with appropriate and varied use of instructional groups.,Effective+,Effective,Effective+,"The teacher conveys that with hard work students can be successful; students understand their role as learners and consistently expend effort to learn.   There is little loss of instructional time due to effective classroom routines and procedures.   Teacher response to student misbehavior is consistent, proportionate and respectful to students and is effective.",Effective+,Effective+,Effective,"Teacher creates a genuine discussion among students, providing adequate time for students to respond, and stepping aside when appropriate.   The pacing of the lesson is appropriate, providing most students the time needed to be intellectually engaged .  Students appear to be aware of the assessment criteria; some of them engage in self-assessment.",Effective,Teacher makes an accurate assessment of a lesson's effectiveness and the extent to which it achieved its instructional outcomes and can cite general references to support the judgment.,Above Average,
102,3/12/2017 17:50,3/12/2017 18:18,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489355428_58c5c2a40bc341.67854009,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",,74.73.173.121,-73.88800049,40.69829941,United States,Ridgewood,NY,11385,1929,Cohort 27,50107,,6m322,,,,,,,6,,,,,,,CTT/ICT,,,,,Bilingual,03/07/0017,Developing+,Developing+,Developing+,"Some of the learning activities and materials are suitable to the instructional outcomes, and represent a moderate cognitive challenge.",Effective,Developing+,Effective,"The teacher conveys that with hard work students can be successful; students understand their role as learners and consistently expend effort to learn.  With regular guidance and prompting, students follow established routines.  Student behavior is generally appropriate.",Effective,Effective,Effective,"Teacher successfully engages most students in the discussion, employing a range of strategies to ensure that most students are heard. The pacing of the lesson is appropriate, providing most students the time needed to be intellectually engaged.",Effective,Teacher makes an accurate assessment of a lesson's effectiveness and the extent to which it achieved its instructional outcomes and can cite general references to support the judgment.,Average,
103,3/12/2017 18:19,3/12/2017 18:42,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489357161_58c5c9692901b9.38739885,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",,74.73.173.121,-73.88800049,40.69829941,United States,Ridgewood,NY,11385,1929,Cohort 27,50882,,6m462,,,,,,,,,,9,,,,,,,,,ESL,3/9/2018,Effective,Effective,Effective,"Teacher displays solid knowledge of the important concepts in the discipline and how these relate to one another. Most outcomes represent rigorous and important learning in the discipline. The learning activities have reasonable time allocations; they represent significant cognitive challenge, with some differentiation for different groups of students.",Effective,Developing+,Developing+,The teacher conveys that with hard work students can be successful.There is inconsistent implementation of the standards of conduct.,Developing+,Developing+,Developing+,"Teacher attempts to engage all students in the discussion and to encourage them to respond to one another, with uneven results.The learning tasks or prompts are partially aligned with the instructional outcomes.",Effective,Teacher makes an accurate assessment of a lesson's effectiveness and the extent to which it achieved its instructional outcomes and can cite general references to support the judgment.,Average,
104,3/12/2017 21:31,3/12/2017 21:41,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489368695_58c5f677d1d7c1.66418400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,,100.2.219.170,-73.77249908,40.76369858,United States,Bayside,NY,11361,219,Cohort 27,50420,,X123,,,,,,,,7,,,,,,,,,,,Bilingual,2/28/2017,Effective+,Effective+,Effective+,"•	The Learning Objective was written as an 'I can' statement. It is beneficial to write the learning objective in student friendly language by replacing SWBAT with 'I can'. 'I Can' statements empower students, provide a common focus, communicate what is important, build community and engagement and increase motivation and confidence.- Brian Shepard •	A content and language objective were included as per our discussion following the January observation. •	The lesson was standards-based: •	RI.6.2 - 8Determine a central idea of a text and how it is conveyed through particular details; provide a summary of the text distinct from personal opinions of judgments. •	RL.6.10 – 8 By the end of the year, read and comprehend literature, including stories, dramas and poems, in the grades 6 - 8 text complexity band proficiently, with scaffolding as needed at the high end of the range. •	All activities were timed.  •	This is an ICT with two 1-1 paraprofessionals. The co-teacher was not in attendance and the teacher told me that she arrives when she arrives since she lives in Pa.  •	As students worked on the 'Do Now', the teacher circulated making sure students were working.  •	Teacher posted the following: ""Why is annotating important?"" A student was called on to read and the teacher elaborated.  •	Teacher displayed the notation used for annotating text and verbally told the students which of the items they would concentrate on. Central Idea, Main Ideas, Text Structures, and Text Features were too numerous for the given period.  •	Students were given a text to read and given 6 minutes to complete the reading. Teacher circulated as students read. •	Students were also given an Annotating Nonfiction Rubric which the teacher displayed and read to the students.  •	Teacher modeled following a 'We do' strategy.  •	After completing the task with the class, the teacher had the students return to the rubric and grade her, the teacher.",Effective,Developing+,Effective,"•	A student was removed at the beginning of class who was disrespectful to me. Removing students is not good practice as they could cause trouble in the hall and they are missing work.  Pulling them aside and contacting their home and/or guidance counselor would be more beneficial.  •	With regular guidance and prompting, students responded to the teacher as evidenced when the teacher stated, ""If you can hear me clap once, if you can her me clap twice.""  •	The teacher displays confidence and presence in the classroom.",Developing+,Effective,Developing+,"•	The 'Do Now' consisted of a painting followed by two questions: •	What do you see on the painting? •	What do you think is going on in the painting? Teacher allowed four students to share and she asked each of the students to respond to why? •	Most students called on were volunteers. Research for cold calling students show that the positives out weigh the negatives. Teachers against feel they don't want to make the student feel uncomfortable.  However, over time, this diminishes and, over time, students feel more comfortable participating in class discussions and, over time, more students answer questions voluntarily and, finally, teacher can call on students who she feels may be struggling. •	Students are compliant as opposed to engaged.  Students were totally quiet and copied their notes, as instructed. When students are engaged in learning, they are not merely ""busy,"" nor are they only ""on task."" Rather, they are intellectually active in learning important and challenging content. •	Students were also given an Annotating Nonfiction Rubric which the teacher displayed and read to the students.  •	Teacher modeled using this rubric with the class. •	 A final summary question, related to the Learning Objective, should be asked even if time is running out. The teacher could stop the class and ask a    question, allow the students to discuss the or response with a partner followed with a share.  This question would give the teacher immediate feedback, in an informal way, whether the students understood the content.",Ineffective,"•	The teacher did not submit a reflection as requested. Reflecting on one's practice is necessary to grow professionally.",Above Average,
105,3/12/2017 21:42,3/12/2017 21:52,Complete,,,,English,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,https://www.surveygizmo.com/s3/3335313/FDI-2016-17-CCNY-R3,1489369353_58c5f909589013.53696551,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:51.0) Gecko/20100101 Firefox/51.0,,100.2.219.170,-73.77249908,40.76369858,United States,Bayside,NY,11361,219,Cohort 27,50917,,X123,,,,,,,6,,,,,,,,,,,,ESL,2/28/2017,Effective+,Developing,Effective,"•	The lesson plan was extensively written, however, the 'Learning Objective' should also be measurable. Instead of 'determine', it can be ""Students will describe or explain ..."" •	The lesson plan should be written using 'I can' format?  ""I Can"" statements empower students, provide a common focus, communicate what is important, build community and engagement and increase motivation and confidence.- Brian Shepard •	The standards addressed in the lesson should be noted in the lesson plan. •	After the 'Do Now', the teacher displayed two charts; one was a guide for answering short responses and the other was the meaning of each latter in RACE. (Restate, Answer, Cite evidence and Explain) •	The co-teacher modeled how to answer a short response question based on the description given by the teacher. As the co-teacher models, the teacher should be circulating and assisting the students without being disruptive.  •	After the co-teacher presented her piece, the teacher worked with a group of 6 students.  •	Teacher worked through a question using short response checklist.  •	The teacher asked the students to restate the central idea of lines 1-27.",Effective,Effective+,Effective+,"•	 There was little or no loss of instructional time due to effective classroom routines and procedures. •	Student behavior was appropriate.",Developing+,Effective,Developing+,"•	The teacher should try using the cold call strategy rather than accepting answers from students calling out. Those who call out responses, generally know the answer. Cold calling allows the teacher to call on students she feels may be struggling. Research for cold calling students show that the positives out weigh the negatives. Teachers against feel they don't want to make the student feel uncomfortable.  However, over time, this diminishes and, over time, students feel more comfortable participating in class discussions and, over time, more students answer questions voluntarily.  •	Students were engaged. •	The tasks were aligned with the Learning Objective. The teacher assessed the students various ways: •	Students were given a short response scoring rubric.  •	A final summary question was not included. A question is necessary in that it helps the teacher assess student understanding and inform instruction. This is true even for lessons that were not completed. The teacher must be aware of the time, stop the lesson, and assess student understanding by asking a question based on the content covered up to that point. •	Student work was collected.",Developing+,,Above Average,
